N,P,K,ph,temperature,humidity,rainfall,N_P_ratio,N_K_ratio,P_K_ratio,soil_health_score,zinc_deficiency,iron_deficiency,boron_deficiency,multiple_deficiency,any_deficiency,temperature_stress,moisture_stress
119.0,7.0,55.0,6.0314245,26.038677,84.63784,44.399338,14.875,2.125,0.125,0.511,0,0,0,0,0,0,1
117.0,27.0,48.0,6.835268,26.532593,82.39054,54.306606,4.178571,2.3877552,0.5510204,0.625,0,0,0,0,0,0,0
109.0,10.0,53.0,6.55175,26.819387,87.82746,46.06194,9.909091,2.0185184,0.18518518,0.515,0,0,0,0,0,0,1
80.0,16.0,46.0,6.940236,25.504055,81.40298,48.478333,4.7058825,1.7021277,0.34042552,0.508,0,0,0,0,0,0,1
100.0,18.0,52.0,6.876067,26.202345,80.38267,56.47942,5.263158,1.8867924,0.33962265,0.552,0,0,0,0,0,0,0
91.0,7.0,53.0,6.4572167,25.13736,89.28273,43.528976,11.375,1.6851852,0.12962963,0.474,0,0,0,0,0,0,1
86.0,6.0,53.0,6.921848,25.920301,83.47202,42.106815,12.285714,1.5925926,0.11111111,0.461,0,0,0,0,0,0,1
107.0,5.0,52.0,6.881426,26.663462,89.984055,57.40847,17.833334,2.018868,0.094339624,0.48,0,0,0,0,0,0,0
103.0,16.0,49.0,6.915717,24.067314,81.640755,51.752125,6.0588236,2.06,0.32,0.54,0,0,0,0,0,0,0
101.0,20.0,48.0,6.2062473,24.677416,82.75411,57.057095,4.8095236,2.0612245,0.40816328,0.561,0,0,0,0,0,0,0
85.0,25.0,47.0,6.295425,26.114405,87.64081,58.48161,3.2692308,1.7708334,0.5208333,0.571,0,0,0,0,0,0,0
84.0,7.0,51.0,6.399669,26.815304,87.656944,55.740734,10.5,1.6153846,0.13461539,0.462,0,0,0,0,0,0,0
102.0,28.0,54.0,6.862157,25.15623,80.27525,55.495415,3.5172415,1.8545455,0.5090909,0.62,0,0,0,0,0,0,0
98.0,25.0,52.0,6.2240663,25.280138,83.15394,49.294567,3.7692308,1.8490566,0.4716981,0.594,0,0,0,0,0,0,1
97.0,25.0,50.0,6.093815,26.22006,80.90127,49.08554,3.7307692,1.9019607,0.49019608,0.59,0,0,0,0,0,0,1
90.0,16.0,45.0,6.29154,24.920933,80.61751,50.55711,5.2941175,1.9565217,0.3478261,0.519,0,0,0,0,0,0,0
95.0,12.0,46.0,6.3228173,26.216677,81.01009,54.654236,7.3076925,2.0212767,0.25531915,0.501,0,0,0,0,0,0,0
82.0,23.0,49.0,6.873284,26.813835,87.21987,51.70498,3.4166667,1.64,0.46,0.558,0,0,0,0,0,0,0
82.0,25.0,51.0,6.0742097,24.313349,87.47409,48.112484,3.1538463,1.5769231,0.48076922,0.572,0,0,0,0,0,0,1
110.0,28.0,46.0,6.4988956,24.29105,88.04541,51.260464,3.7931035,2.3404255,0.59574467,0.62,0,0,0,0,0,0,0
118.0,21.0,51.0,6.678805,24.429989,86.33905,48.582417,5.3636365,2.2692308,0.40384614,0.592,0,0,0,0,0,0,1
120.0,20.0,45.0,6.1141286,25.66576,88.698425,54.227226,5.714286,2.6086957,0.4347826,0.581,0,0,0,0,0,0,0
91.0,7.0,52.0,6.405054,25.078037,83.4623,56.399628,11.375,1.7169812,0.13207547,0.472,0,0,0,0,0,0,0
81.0,6.0,55.0,6.1101427,24.889105,85.87059,51.706993,11.571428,1.4464285,0.10714286,0.458,0,0,0,0,0,0,0
101.0,13.0,54.0,6.828983,25.429008,82.91482,56.341446,7.214286,1.8363637,0.23636363,0.525,0,0,0,0,0,0,0
101.0,17.0,55.0,6.4515,24.371181,87.126915,44.639076,5.611111,1.8035715,0.30357143,0.551,0,0,0,0,0,0,1
111.0,6.0,53.0,6.313513,26.493065,88.59143,46.063824,15.857142,2.0555556,0.11111111,0.492,0,0,0,0,0,0,1
107.0,10.0,49.0,6.755192,25.83203,89.004814,45.246906,9.727273,2.14,0.2,0.508,0,0,0,0,0,0,1
115.0,11.0,46.0,6.623167,24.415926,89.39655,40.321617,9.583333,2.4468086,0.23404256,0.52,0,0,0,0,0,0,1
84.0,25.0,52.0,6.125324,24.371902,81.25148,44.208996,3.2307692,1.5849056,0.4716981,0.576,0,0,0,0,0,0,1
120.0,7.0,47.0,6.6538677,24.247826,83.03688,54.765762,15.0,2.5,0.14583333,0.502,0,0,0,0,0,0,0
91.0,12.0,46.0,6.3439426,24.644585,85.49938,48.31219,7.0,1.9361702,0.25531915,0.496,0,0,0,0,0,0,1
89.0,22.0,52.0,6.217301,24.89681,86.10783,53.146263,3.8695652,1.6792452,0.41509435,0.564,0,0,0,0,0,0,0
113.0,19.0,46.0,6.2863874,25.41864,81.12123,49.52321,5.65,2.4042554,0.40425533,0.568,0,0,0,0,0,0,1
97.0,22.0,50.0,6.7698936,26.260288,86.14586,58.978786,4.2173915,1.9019607,0.43137255,0.571,0,0,0,0,0,0,0
117.0,30.0,50.0,6.7449665,24.90124,87.207726,46.59207,3.7741935,2.2941177,0.5882353,0.646,0,0,0,0,0,0,1
90.0,14.0,52.0,6.3918586,24.847408,89.204544,59.67927,6.0,1.6981132,0.26415095,0.515,0,0,0,0,0,0,0
104.0,23.0,47.0,6.7704344,26.982128,86.70068,42.91292,4.3333335,2.1666667,0.47916666,0.582,0,0,0,0,0,0,1
81.0,16.0,45.0,6.727468,26.904358,86.254265,59.7598,4.7647057,1.7608696,0.3478261,0.508,0,0,0,0,0,0,0
88.0,5.0,47.0,6.662245,25.864756,86.67468,41.165546,14.666667,1.8333334,0.104166664,0.45,0,0,0,0,0,0,1
92.0,7.0,45.0,6.94464,26.706078,81.141495,51.510334,11.5,2.0,0.1521739,0.465,0,0,0,0,0,0,0
81.0,18.0,50.0,6.507111,26.440195,80.91934,47.818478,4.263158,1.5882353,0.3529412,0.526,0,0,0,0,0,0,1
111.0,5.0,55.0,6.5206633,26.283443,84.42479,50.786697,18.5,1.9821428,0.08928572,0.489,0,0,0,0,0,0,0
108.0,23.0,51.0,6.1065006,26.84366,83.8504,40.228645,4.5,2.0769231,0.44230768,0.592,0,0,0,0,0,0,1
113.0,30.0,50.0,6.277484,26.039673,83.986244,43.877125,3.6451614,2.2156863,0.5882353,0.641,0,0,0,0,0,0,1
83.0,10.0,53.0,6.1951423,24.929947,85.008026,48.758595,7.5454545,1.537037,0.18518518,0.482,0,0,0,0,0,0,1
101.0,11.0,51.0,6.7920356,25.50737,84.2434,44.2069,8.416667,1.9423077,0.21153846,0.509,0,0,0,0,0,0,1
114.0,21.0,55.0,6.4727564,25.44384,87.93923,57.515495,5.181818,2.0357144,0.375,0.592,0,0,0,0,0,0,0
99.0,6.0,45.0,6.0009756,26.125889,86.5508,40.7121,14.142858,2.152174,0.13043478,0.468,0,0,0,0,0,0,1
92.0,20.0,55.0,6.5877914,25.104748,87.526764,59.265194,4.3809524,1.6428572,0.35714287,0.559,0,0,0,0,0,0,0
92.0,7.0,48.0,6.9565086,26.275206,86.63249,54.387486,11.5,1.8775511,0.14285715,0.469,0,0,0,0,0,0,0
91.0,24.0,55.0,6.2590866,26.270617,83.09194,46.768375,3.64,1.625,0.42857143,0.582,0,0,0,0,0,0,1
110.0,21.0,54.0,6.7475376,26.736908,87.8243,47.46447,5.0,2.0,0.38181818,0.586,0,0,0,0,0,0,1
112.0,25.0,51.0,6.932537,25.04747,85.56673,56.724968,4.3076925,2.1538463,0.48076922,0.61,0,0,0,0,0,0,0
89.0,25.0,54.0,6.3531075,24.69369,85.56968,48.993908,3.4230769,1.6181818,0.45454547,0.585,0,0,0,0,0,0,1
100.0,10.0,53.0,6.211749,24.54357,84.608086,42.006603,9.090909,1.8518518,0.18518518,0.504,0,0,0,0,0,0,1
83.0,22.0,54.0,6.277245,25.897623,81.96665,54.4996,3.6086957,1.5090909,0.4,0.559,0,0,0,0,0,0,0
95.0,14.0,50.0,6.5604434,26.633312,84.317566,56.31866,6.3333335,1.862745,0.27450982,0.519,0,0,0,0,0,0,0
119.0,30.0,49.0,6.9030204,25.357948,80.458466,47.720783,3.8387096,2.38,0.6,0.648,0,0,0,0,0,0,1
97.0,12.0,47.0,6.7650948,25.287846,89.63668,58.286976,7.4615383,2.0208333,0.25,0.505,0,0,0,0,0,0,0
110.0,7.0,45.0,6.1892138,26.638386,84.695465,48.324287,13.75,2.3913043,0.1521739,0.488,0,0,0,0,0,0,1
96.0,18.0,50.0,6.9042416,25.331045,84.305336,41.53219,5.0526314,1.882353,0.3529412,0.545,0,0,0,0,0,0,1
83.0,23.0,55.0,6.463271,26.897501,83.89242,43.97194,3.4583333,1.4821428,0.4107143,0.566,0,0,0,0,0,0,1
120.0,24.0,47.0,6.260839,26.986036,89.41385,58.548767,4.8,2.5,0.5,0.609,0,0,0,0,0,0,0
115.0,17.0,55.0,6.776533,27.57827,94.11878,28.082533,6.388889,2.0535715,0.30357143,0.569,0,0,0,0,0,0,1
114.0,27.0,48.0,6.528404,27.820549,93.03555,26.324055,4.071429,2.3265307,0.5510204,0.621,0,0,0,0,0,0,1
101.0,25.0,52.0,6.7501454,29.099104,94.22238,22.524973,3.8846154,1.9056604,0.4716981,0.597,0,0,0,0,0,0,1
118.0,18.0,52.0,6.562833,28.049437,90.83131,20.76223,6.2105265,2.2264152,0.33962265,0.575,0,0,0,0,0,0,1
95.0,26.0,45.0,6.11753,29.916906,94.55695,28.160572,3.5185184,2.0652175,0.5652174,0.588,0,0,0,0,0,0,1
81.0,25.0,49.0,6.07646,29.868958,93.25103,26.26243,3.1153846,1.62,0.5,0.569,0,0,0,0,0,0,1
117.0,24.0,53.0,6.293486,29.172209,92.21405,21.302904,4.68,2.1666667,0.44444445,0.612,0,0,0,0,0,0,1
114.0,30.0,51.0,6.069172,29.249084,90.069984,25.934965,3.6774194,2.1923077,0.5769231,0.644,0,0,0,0,0,0,1
113.0,6.0,52.0,6.7409835,27.763172,90.355675,25.216091,16.142857,2.1320755,0.11320755,0.494,0,0,0,0,0,0,1
108.0,26.0,52.0,6.2017975,28.82629,94.267654,26.238384,4.0,2.037736,0.49056605,0.612,0,0,0,0,0,0,1
81.0,30.0,48.0,6.0410275,28.523798,92.096886,29.866814,2.612903,1.6530613,0.6122449,0.599,0,0,0,0,0,0,1
115.0,9.0,52.0,6.0193725,29.06785,90.97685,29.119474,11.5,2.1698112,0.16981132,0.515,0,0,0,0,0,0,1
83.0,7.0,45.0,6.704104,29.084179,90.73892,25.330143,10.375,1.8043479,0.1521739,0.454,0,0,0,0,0,0,1
84.0,21.0,55.0,6.4942513,28.470907,94.79453,21.08484,3.8181818,1.5,0.375,0.555,0,0,0,0,0,0,1
109.0,26.0,45.0,6.2245355,28.279737,90.38971,21.589926,4.037037,2.3695652,0.5652174,0.605,0,0,0,0,0,0,1
95.0,27.0,55.0,6.160414,28.472126,91.21322,20.886204,3.392857,1.6964285,0.48214287,0.606,0,0,0,0,0,0,1
119.0,5.0,55.0,6.168758,29.688467,94.30112,26.839249,19.833334,2.125,0.08928572,0.499,0,0,0,0,0,0,1
110.0,14.0,51.0,6.085445,27.02415,91.66737,21.26035,7.3333335,2.1153846,0.26923078,0.539,0,0,0,0,0,0,1
82.0,18.0,48.0,6.159051,29.095882,94.16748,26.705812,4.3157897,1.6734694,0.36734694,0.525,0,0,0,0,0,0,1
87.0,14.0,48.0,6.6060333,29.692387,92.58862,29.11026,5.8,1.7755102,0.2857143,0.506,0,0,0,0,0,0,1
85.0,9.0,53.0,6.447663,28.206194,92.86799,28.786545,8.5,1.574074,0.16666667,0.479,0,0,0,0,0,0,1
100.0,6.0,53.0,6.10591,29.05248,93.92218,23.666206,14.285714,1.8518518,0.11111111,0.479,0,0,0,0,0,0,1
107.0,12.0,46.0,6.5597634,29.572403,93.618706,27.569185,8.230769,2.2765958,0.25531915,0.516,0,0,0,0,0,0,1
91.0,13.0,47.0,6.1441092,29.109684,92.43511,27.956022,6.5,1.8958334,0.27083334,0.504,0,0,0,0,0,0,1
102.0,25.0,50.0,6.0996623,28.204807,92.914406,20.360012,3.9230769,2.0,0.49019608,0.596,0,0,0,0,0,0,1
117.0,25.0,53.0,6.4139276,29.118586,92.12543,24.5202,4.5,2.1666667,0.46296296,0.619,0,0,0,0,0,0,1
85.0,21.0,52.0,6.0751443,29.628006,90.10052,23.695868,3.8636363,1.6037736,0.3962264,0.552,0,0,0,0,0,0,1
104.0,25.0,55.0,6.1238027,29.811966,90.36881,22.687666,4.0,1.8571428,0.44642857,0.605,0,0,0,0,0,0,1
102.0,24.0,54.0,6.6984687,27.723383,90.93898,22.818634,4.08,1.8545455,0.43636364,0.595,0,0,0,0,0,0,1
116.0,25.0,50.0,6.088886,29.260927,92.923676,28.706276,4.4615383,2.27451,0.49019608,0.614,0,0,0,0,0,0,1
100.0,17.0,48.0,6.3678007,29.727911,94.29753,26.523642,5.5555553,2.0408163,0.3469388,0.541,0,0,0,0,0,0,1
110.0,25.0,54.0,6.425931,28.911057,90.78414,23.443985,4.230769,2.0,0.45454547,0.611,0,0,0,0,0,0,1
104.0,25.0,51.0,6.469983,28.963614,93.88482,23.561302,4.0,2.0,0.48076922,0.6,0,0,0,0,0,0,1
107.0,11.0,54.0,6.0940166,28.590523,91.336174,29.44008,8.916667,1.9454546,0.2,0.52,0,0,0,0,0,0,1
98.0,26.0,52.0,6.1500907,27.338978,90.69759,28.69114,3.6296296,1.8490566,0.49056605,0.6,0,0,0,0,0,0,1
88.0,17.0,52.0,6.6469626,29.90416,90.752846,25.378284,4.888889,1.6603774,0.3207547,0.531,0,0,0,0,0,0,1
87.0,25.0,46.0,6.3796906,27.427116,90.02696,21.750877,3.3461537,1.8510638,0.5319149,0.572,0,0,0,0,0,0,1
120.0,8.0,46.0,6.7328343,29.556576,90.70937,28.365356,13.333333,2.5531914,0.17021276,0.508,0,0,0,0,0,0,1
95.0,13.0,46.0,6.12602,29.840708,93.76313,23.282078,6.785714,2.0212767,0.27659574,0.508,0,0,0,0,0,0,1
108.0,22.0,47.0,6.1611238,28.535458,91.727425,25.129005,4.695652,2.25,0.45833334,0.581,0,0,0,0,0,0,1
82.0,13.0,52.0,6.44281,27.11535,94.86908,26.519247,5.857143,1.5471698,0.24528302,0.499,0,0,0,0,0,0,1
120.0,23.0,55.0,6.732049,27.844929,91.60667,26.478445,5.0,2.142857,0.4107143,0.612,0,0,0,0,0,0,1
110.0,22.0,47.0,6.243674,29.031572,91.821724,24.938612,4.7826085,2.2916667,0.45833334,0.584,0,0,0,0,0,0,1
95.0,23.0,45.0,6.2662086,27.824245,90.566986,21.190145,3.9583333,2.0652175,0.5,0.569,0,0,0,0,0,0,1
106.0,10.0,49.0,6.3506236,27.726532,92.006874,20.211267,9.636364,2.12,0.2,0.506,0,0,0,0,0,0,1
99.0,12.0,52.0,6.0029273,28.697083,94.3076,22.218071,7.6153846,1.8679246,0.2264151,0.514,0,0,0,0,0,0,1
106.0,20.0,51.0,6.342573,29.730196,90.97015,20.490356,5.047619,2.0384614,0.3846154,0.571,0,0,0,0,0,0,1
83.0,11.0,53.0,6.1639214,29.540972,92.917786,21.965307,6.9166665,1.537037,0.2037037,0.489,0,0,0,0,0,0,1
117.0,19.0,55.0,6.1217456,28.80312,91.78337,25.163599,5.85,2.0892856,0.3392857,0.584,0,0,0,0,0,0,1
98.0,26.0,49.0,6.1301603,27.290358,90.5333,23.495352,3.6296296,1.96,0.52,0.596,0,0,0,0,0,0,1
113.0,20.0,48.0,6.4405847,27.465836,94.87679,27.279,5.3809524,2.3061225,0.40816328,0.576,0,0,0,0,0,0,1
101.0,17.0,47.0,6.1850533,29.494015,94.72981,26.308208,5.611111,2.1041667,0.35416666,0.541,0,0,0,0,0,0,1
98.0,7.0,45.0,6.157725,27.791618,92.51055,26.854227,12.25,2.1304348,0.1521739,0.472,0,0,0,0,0,0,1
93.0,22.0,48.0,6.776988,29.125338,91.52291,21.904404,4.0434785,1.8979592,0.4489796,0.564,0,0,0,0,0,0,1
95.0,21.0,47.0,6.431971,27.931143,93.561615,20.661278,4.318182,1.9791666,0.4375,0.559,0,0,0,0,0,0,1
109.0,12.0,48.0,6.708744,29.457718,92.12535,20.762121,8.384615,2.2244897,0.24489796,0.521,0,0,0,0,0,0,1
118.0,12.0,47.0,6.01074,27.968723,92.174446,28.94767,9.076923,2.4583333,0.25,0.531,0,0,0,0,0,0,1
100.0,14.0,49.0,6.365957,29.488829,91.075745,26.019094,6.6666665,2.0,0.28,0.524,0,0,0,0,0,0,1
89.0,9.0,47.0,6.6683826,29.471563,90.7707,28.75226,8.9,1.8541666,0.1875,0.476,0,0,0,0,0,0,1
95.0,16.0,46.0,6.7466955,27.076727,90.14362,24.451466,5.5882354,2.0212767,0.34042552,0.526,0,0,0,0,0,0,1
95.0,7.0,45.0,6.031666,27.300085,90.800156,25.094845,11.875,2.0652175,0.1521739,0.469,0,0,0,0,0,0,1
87.0,6.0,45.0,6.400772,29.827293,90.79007,22.842035,12.428572,1.8913044,0.13043478,0.453,0,0,0,0,0,0,1
93.0,20.0,50.0,6.4487925,29.930613,93.22981,24.348143,4.428571,1.8235294,0.39215687,0.554,0,0,0,0,0,0,1
84.0,29.0,49.0,6.2514205,29.943491,93.90741,20.390205,2.8,1.68,0.58,0.597,0,0,0,0,0,0,1
111.0,5.0,47.0,6.2744527,28.033064,91.47356,21.179247,18.5,2.3125,0.104166664,0.479,0,0,0,0,0,0,1
111.0,5.0,52.0,6.1359963,29.884306,94.03712,21.0001,18.5,2.0943396,0.094339624,0.485,0,0,0,0,0,0,1
111.0,15.0,54.0,6.1940904,27.705837,92.91186,22.06207,6.9375,2.0181818,0.27272728,0.55,0,0,0,0,0,0,1
89.0,11.0,47.0,6.327823,29.78714,94.653435,27.865944,7.4166665,1.8541666,0.22916667,0.489,0,0,0,0,0,0,1
110.0,15.0,48.0,6.2125673,28.5782,92.865974,27.598719,6.875,2.2448978,0.30612245,0.541,0,0,0,0,0,0,1
95.0,30.0,52.0,6.640471,29.4807,90.33699,26.036577,3.064516,1.7924528,0.5660377,0.621,0,0,0,0,0,0,1
115.0,12.0,52.0,6.685553,27.514923,94.96219,21.017963,8.846154,2.1698112,0.2264151,0.534,0,0,0,0,0,0,1
120.0,25.0,50.0,6.3272104,28.054577,94.816376,21.848694,4.6153846,2.3529413,0.49019608,0.619,0,0,0,0,0,0,1
102.0,11.0,45.0,6.3554425,29.031673,93.12603,24.155912,8.5,2.2173913,0.23913044,0.502,0,0,0,0,0,0,1
94.0,5.0,55.0,6.0856824,28.585464,91.892166,26.883726,15.666667,1.6785715,0.08928572,0.468,0,0,0,0,0,0,1
84.0,18.0,46.0,6.78105,27.08808,93.42402,25.321596,4.4210525,1.7872341,0.38297874,0.525,0,0,0,0,0,0,1
107.0,22.0,54.0,6.6303015,27.996117,90.8466,21.618938,4.652174,1.9454546,0.4,0.589,0,0,0,0,0,0,1
80.0,18.0,52.0,6.4848,27.873175,91.1485,24.05208,4.2105265,1.509434,0.33962265,0.528,0,0,0,0,0,0,1
86.0,18.0,45.0,6.566759,28.965866,90.71833,22.25838,4.5263157,1.8695652,0.39130434,0.526,0,0,0,0,0,0,1
113.0,28.0,48.0,6.1705203,28.87726,92.488396,24.442677,3.8965516,2.3061225,0.5714286,0.626,0,0,0,0,0,0,1
115.0,18.0,53.0,6.0124803,29.17052,94.19791,22.069944,6.0526314,2.1296296,0.33333334,0.572,0,0,0,0,0,0,1
82.0,20.0,54.0,6.5411506,29.340336,90.01506,21.44533,3.9047618,1.4909091,0.36363637,0.545,0,0,0,0,0,0,1
98.0,22.0,47.0,6.341401,29.072653,91.91533,28.835684,4.2608695,2.0416667,0.45833334,0.569,0,0,0,0,0,0,1
117.0,25.0,54.0,6.1506863,28.68276,92.50969,29.111877,4.5,2.1272728,0.45454547,0.62,0,0,0,0,0,0,1
83.0,15.0,49.0,6.4380083,28.92706,91.39357,23.200768,5.1875,1.66,0.3,0.509,0,0,0,0,0,0,1
120.0,16.0,51.0,6.547042,27.999018,91.64193,23.286182,7.0588236,2.3076923,0.30769232,0.564,0,0,0,0,0,0,1
111.0,5.0,50.0,6.3998914,27.5935,91.79743,24.84266,18.5,2.1764705,0.09803922,0.483,0,0,0,0,0,0,1
85.0,21.0,47.0,6.1867704,29.87331,90.60932,24.697205,3.8636363,1.7708334,0.4375,0.546,0,0,0,0,0,0,1
90.0,23.0,54.0,6.159021,28.558525,90.45773,27.265884,3.75,1.6363636,0.4181818,0.574,0,0,0,0,0,0,1
99.0,29.0,55.0,6.660955,29.193787,91.46241,26.482403,3.3,1.7678572,0.51785713,0.624,0,0,0,0,0,0,1
102.0,11.0,47.0,6.504907,27.98781,92.782265,27.14509,8.5,2.125,0.22916667,0.505,0,0,0,0,0,0,1
80.0,18.0,51.0,6.7060533,28.053806,91.81759,20.765821,4.2105265,1.5384616,0.34615386,0.526,0,0,0,0,0,0,1
87.0,21.0,52.0,6.0676656,27.35063,94.2912,27.21244,3.9545455,1.6415094,0.3962264,0.555,0,0,0,0,0,0,1
114.0,8.0,52.0,6.419083,29.34081,94.55135,28.22908,12.666667,2.1509433,0.1509434,0.508,0,0,0,0,0,0,1
99.0,6.0,46.0,6.3963785,28.614752,94.22253,28.985743,14.142858,2.106383,0.12765957,0.469,0,0,0,0,0,0,1
89.0,25.0,50.0,6.375923,27.048635,91.34685,25.081467,3.4230769,1.745098,0.49019608,0.58,0,0,0,0,0,0,1
96.0,13.0,55.0,6.700338,29.52753,94.57459,21.135456,6.857143,1.7142857,0.23214285,0.52,0,0,0,0,0,0,1
82.0,26.0,47.0,6.565313,28.504164,93.46806,24.200073,3.0370371,1.7083334,0.5416667,0.574,0,0,0,0,0,0,1
106.0,21.0,52.0,6.286515,28.895786,94.78993,23.036251,4.818182,2.0,0.3962264,0.579,0,0,0,0,0,0,1
90.0,15.0,52.0,6.4480615,27.049274,91.38217,23.657475,5.625,1.6981132,0.28301886,0.521,0,0,0,0,0,0,1
106.0,16.0,54.0,6.5858727,28.960178,91.69532,24.74582,6.2352943,1.9272727,0.29090908,0.55,0,0,0,0,0,0,1
24.0,128.0,196.0,5.521467,22.750887,90.69489,110.431786,0.18604651,0.12182741,0.6497462,0.673,0,0,0,0,0,0,0
7.0,140.0,197.0,6.1332207,23.849401,94.34815,114.05125,0.04964539,0.035353534,0.7070707,0.755,0,0,0,0,0,0,0
14.0,128.0,205.0,6.2262897,22.60801,94.589005,116.03966,0.10852713,0.067961164,0.6213592,0.768,0,0,0,0,0,0,0
8.0,120.0,201.0,6.321152,21.186674,91.13435,122.23332,0.0661157,0.03960396,0.5940594,0.76,0,0,0,0,0,0,0
20.0,129.0,201.0,5.587906,23.410446,91.699135,116.07779,0.15384616,0.0990099,0.6386139,0.678,0,0,0,0,0,0,0
32.0,137.0,204.0,5.8241515,22.860065,93.1286,117.729675,0.23188406,0.15609756,0.6682927,0.713,0,0,0,0,0,0,0
27.0,139.0,205.0,5.77218,22.48403,93.408195,105.54736,0.19285715,0.13106796,0.6747573,0.702,0,0,0,0,0,0,0
0.0,123.0,205.0,5.790993,22.027754,92.961296,121.13492,0.0,0.0,0.5970874,0.67,0,0,0,0,0,0,0
22.0,140.0,196.0,6.499227,21.911913,91.68748,117.076126,0.15602838,0.11167513,0.7106599,0.773,0,0,0,0,0,0,0
1.0,124.0,199.0,5.658474,23.71059,93.273926,112.667656,0.008,0.005,0.62,0.659,0,0,0,0,0,0,0
30.0,122.0,197.0,5.573241,21.377846,92.720436,106.1417,0.24390244,0.15151516,0.61616164,0.686,0,0,0,0,0,0,0
29.0,121.0,196.0,6.0794973,22.848528,94.321304,123.597786,0.23770492,0.14720812,0.61421317,0.781,0,0,0,0,0,0,0
13.0,126.0,204.0,6.38318,23.109426,92.79631,108.18379,0.10236221,0.06341463,0.61463416,0.766,0,0,0,0,0,0,0
9.0,139.0,199.0,5.867421,23.252308,94.54128,105.35584,0.06428572,0.045,0.695,0.686,0,0,0,0,0,0,0
0.0,133.0,200.0,5.708419,23.672878,90.49356,104.229805,0.0,0.0,0.66169155,0.663,0,0,0,0,0,0,0
30.0,140.0,199.0,5.798351,23.768816,90.59811,102.264854,0.21276596,0.15,0.7,0.707,0,0,0,0,0,0,0
36.0,140.0,198.0,6.2818837,23.343864,91.476845,104.426796,0.25531915,0.18090452,0.7035176,0.792,0,0,0,0,0,0,0
37.0,137.0,199.0,5.6979456,22.639465,90.18452,108.34059,0.26811594,0.185,0.685,0.707,0,0,0,0,0,0,0
33.0,121.0,203.0,5.605934,22.456968,94.762856,114.840775,0.2704918,0.16176471,0.59313726,0.696,0,0,0,0,0,0,0
7.0,140.0,195.0,5.856481,22.963884,93.58066,104.6473,0.04964539,0.035714287,0.71428573,0.678,0,0,0,0,0,0,0
35.0,128.0,205.0,6.041054,21.072735,93.56586,107.8737,0.27131784,0.1699029,0.6213592,0.794,0,0,0,0,0,0,0
29.0,128.0,198.0,5.6850624,22.44075,92.70785,121.497734,0.2248062,0.14572865,0.6432161,0.695,0,0,0,0,0,0,0
2.0,140.0,196.0,5.669489,22.712713,90.452614,109.88526,0.014184397,0.010152284,0.7106599,0.657,0,0,0,0,0,0,0
34.0,140.0,198.0,5.7517076,21.70417,93.44006,115.17814,0.24113475,0.17085427,0.7035176,0.707,0,0,0,0,0,0,0
29.0,140.0,204.0,5.800449,22.433245,92.48668,119.102516,0.20567375,0.14146341,0.68292683,0.707,0,0,0,0,0,0,0
32.0,140.0,203.0,5.8213477,21.25941,92.84416,109.06585,0.22695035,0.15686275,0.6862745,0.713,0,0,0,0,0,0,0
13.0,140.0,197.0,6.280223,22.92157,94.89613,105.69415,0.09219858,0.065656565,0.7070707,0.763,0,0,0,0,0,0,0
25.0,140.0,198.0,6.027314,22.812126,91.518616,107.855225,0.17730497,0.12562814,0.7035176,0.779,0,0,0,0,0,0,0
9.0,137.0,200.0,5.6366873,21.121521,90.687874,102.80172,0.06521739,0.04477612,0.68159205,0.668,0,0,0,0,0,0,0
6.0,140.0,198.0,5.559364,21.114786,90.315285,104.50866,0.04255319,0.030150754,0.7035176,0.656,0,0,0,0,0,0,0
37.0,126.0,196.0,5.5964494,23.599972,90.975975,107.17282,0.2913386,0.18781726,0.6395939,0.695,0,0,0,0,0,0,0
2.0,120.0,203.0,5.893493,23.126526,94.712036,108.621185,0.016528925,0.009803922,0.5882353,0.681,0,0,0,0,0,0,0
11.0,140.0,197.0,5.8757186,22.984589,93.32045,122.19525,0.07801419,0.055555556,0.7070707,0.687,0,0,0,0,0,0,0
10.0,140.0,201.0,6.3860216,22.126595,90.97818,104.54123,0.07092199,0.04950495,0.6930693,0.762,0,0,0,0,0,0,0
24.0,140.0,202.0,5.7108197,22.537798,91.48136,101.84747,0.17021276,0.1182266,0.6896552,0.693,0,0,0,0,0,0,0
23.0,138.0,195.0,5.7959857,22.490952,91.70293,124.39151,0.16546762,0.11734694,0.70408165,0.693,0,0,0,0,0,0,0
18.0,125.0,204.0,6.046674,22.355482,94.47812,116.736626,0.14285715,0.087804876,0.6097561,0.773,0,0,0,0,0,0,0
13.0,121.0,196.0,6.4433827,22.20701,93.505745,120.15938,0.10655738,0.065989845,0.61421317,0.761,0,0,0,0,0,0,0
26.0,122.0,202.0,5.617227,22.44517,94.73763,107.184326,0.21138212,0.12807882,0.6009852,0.688,0,0,0,0,0,0,0
28.0,123.0,202.0,6.4422894,22.76643,92.12438,120.436,0.22580644,0.13793103,0.6059113,0.785,0,0,0,0,0,0,0
26.0,121.0,201.0,6.1620345,22.191093,90.02575,112.31266,0.21311475,0.12871288,0.5990099,0.782,0,0,0,0,0,0,0
21.0,137.0,196.0,5.812782,23.61192,91.70294,123.59008,0.1521739,0.10659899,0.6954315,0.693,0,0,0,0,0,0,0
